year,model,state,y_log,pred_log,cases
2022,Persistence (previous year),MAHARASHTRA,9.057072635572965,9.45100945015621,8578
2022,Persistence (previous year),MANIPUR,6.222576268071369,5.318119993844216,503
2022,Persistence (previous year),MEGHALAYA,3.295836866004329,4.867534450455582,26
2022,Persistence (previous year),MIZORAM,7.533158807455563,4.430816798843313,1868
2022,Persistence (previous year),NAGALAND,5.043425116919247,3.2188758248682006,154
2022,Persistence (previous year),ODISHA,8.862766742283796,8.929170383139624,7063
2022,Persistence (previous year),PUDUCHERRY,7.422971251049421,7.3938782901077555,1673
2022,Persistence (previous year),PUNJAB,9.308464769969381,10.060063859578225,11030
2022,Persistence (previous year),RAJASTHAN,9.50985219618154,9.940301525658844,13491
2022,Persistence (previous year),SIKKIM,5.579729825986222,5.497168225293202,264
2022,Persistence (previous year),TAMIL NADU,8.768885326134862,8.706159290928861,6430
2022,Persistence (previous year),TELANGANA,9.101975347298058,8.872907674259846,8972
2022,Persistence (previous year),TRIPURA,4.04305126783455,5.857933154483459,56
2022,Persistence (previous year),UTTAR PRADESH,9.894547710966654,10.300618023854234,19821
2022,Persistence (previous year),UTTARAKHAND,7.757051142032013,6.6052979209482015,2337
2022,State climatology (training mean),ANDAMAN AND NICOBAR,6.922643891475888,4.630837932736669,1014
2022,State climatology (training mean),ANDHRA PRADESH,8.76280248744611,8.289639931613328,6391
2022,State climatology (training mean),ARUNACHAL PRADESH,4.74493212836325,3.4339872044851463,114
2022,State climatology (training mean),ASSAM,7.510430556378006,7.007962539399163,1826
2022,State climatology (training mean),BIHAR,9.544882175080447,7.769716532977536,13972
2022,State climatology (training mean),CHANDIGARH,6.814542897259958,6.573121351634565,910
2022,State climatology (training mean),CHHATTISGARH,7.893572073504902,6.905352394365827,2679
2022,State climatology (training mean),DADRA AND NAGAR HAVELI,6.530877627725885,6.87688361531505,685
2022,State climatology (training mean),DAMAN AND DIU,5.43372200355424,5.4823042026610525,228
2022,State climatology (training mean),DELHI,9.228573140237243,8.877577248083764,10183
2022,State climatology (training mean),GOA,6.095824562432225,6.250747145038065,443
2022,State climatology (training mean),GUJARAT,8.80732226751107,9.06190996680383,6682
2022,State climatology (training mean),HARYANA,9.104646467417119,8.336725914382464,8996
2022,State climatology (training mean),HIMACHAL PRADESH,8.109826276018477,7.063561730120337,3326
2022,State climatology (training mean),JAMMU AND KASHMIR,9.020389788017736,6.3657829262193095,8269
2022,State climatology (training mean),JHARKHAND,5.673323267171493,6.132095676847728,290
2022,State climatology (training mean),KARNATAKA,9.199279424616758,9.219854964344767,9889
2022,State climatology (training mean),KERALA,8.396831834745054,8.892446484116162,4432
2022,State climatology (training mean),LAKSHADWEEP,4.219507705176107,0.18232155679395465,67
2022,State climatology (training mean),MADHYA PRADESH,8.107418811719974,8.622057584025374,3318
2022,State climatology (training mean),MAHARASHTRA,9.057072635572965,9.206894441571883,8578
2022,State climatology (training mean),MANIPUR,6.222576268071369,5.088830141681313,503
2022,State climatology (training mean),MEGHALAYA,3.295836866004329,4.146304301152812,26
2022,State climatology (training mean),MIZORAM,7.533158807455563,4.384523514872469,1868
2022,State climatology (training mean),NAGALAND,5.043425116919247,5.02912987673242,154
2022,State climatology (training mean),ODISHA,8.862766742283796,8.350571740426354,7063
2022,State climatology (training mean),PUDUCHERRY,7.422971251049421,7.544649517991284,1673
2022,State climatology (training mean),PUNJAB,9.308464769969381,9.58184875447282,11030
2022,State climatology (training mean),RAJASTHAN,9.50985219618154,9.296463020830595,13491
2022,State climatology (training mean),SIKKIM,5.579729825986222,5.58724865840025,264
2022,State climatology (training mean),TAMIL NADU,8.768885326134862,9.099654591118425,6430
2022,State climatology (training mean),TELANGANA,9.101975347298058,8.782783017393202,8972
2022,State climatology (training mean),TRIPURA,4.04305126783455,4.9684234452869465,56
2022,State climatology (training mean),UTTAR PRADESH,9.894547710966654,9.22912287127555,19821
2022,State climatology (training mean),UTTARAKHAND,7.757051142032013,7.8616500332536585,2337
2022,Global annual mean,ANDAMAN AND NICOBAR,6.922643891475888,8.194603346933112,1014
2022,Global annual mean,ANDHRA PRADESH,8.76280248744611,8.194603346933112,6391
2022,Global annual mean,ARUNACHAL PRADESH,4.74493212836325,8.194603346933112,114
2022,Global annual mean,ASSAM,7.510430556378006,8.194603346933112,1826
2022,Global annual mean,BIHAR,9.544882175080447,8.194603346933112,13972
2022,Global annual mean,CHANDIGARH,6.814542897259958,8.194603346933112,910
2022,Global annual mean,CHHATTISGARH,7.893572073504902,8.194603346933112,2679
2022,Global annual mean,DADRA AND NAGAR HAVELI,6.530877627725885,8.194603346933112,685
2022,Global annual mean,DAMAN AND DIU,5.43372200355424,8.194603346933112,228
2022,Global annual mean,DELHI,9.228573140237243,8.194603346933112,10183
2022,Global annual mean,GOA,6.095824562432225,8.194603346933112,443
2022,Global annual mean,GUJARAT,8.80732226751107,8.194603346933112,6682
2022,Global annual mean,HARYANA,9.104646467417119,8.194603346933112,8996
2022,Global annual mean,HIMACHAL PRADESH,8.109826276018477,8.194603346933112,3326
2022,Global annual mean,JAMMU AND KASHMIR,9.020389788017736,8.194603346933112,8269
2022,Global annual mean,JHARKHAND,5.673323267171493,8.194603346933112,290
2022,Global annual mean,KARNATAKA,9.199279424616758,8.194603346933112,9889
2022,Global annual mean,KERALA,8.396831834745054,8.194603346933112,4432
2022,Global annual mean,LAKSHADWEEP,4.219507705176107,8.194603346933112,67
2022,Global annual mean,MADHYA PRADESH,8.107418811719974,8.194603346933112,3318
2022,Global annual mean,MAHARASHTRA,9.057072635572965,8.194603346933112,8578
2022,Global annual mean,MANIPUR,6.222576268071369,8.194603346933112,503
2022,Global annual mean,MEGHALAYA,3.295836866004329,8.194603346933112,26
2022,Global annual mean,MIZORAM,7.533158807455563,8.194603346933112,1868
2022,Global annual mean,NAGALAND,5.043425116919247,8.194603346933112,154
2022,Global annual mean,ODISHA,8.862766742283796,8.194603346933112,7063
2022,Global annual mean,PUDUCHERRY,7.422971251049421,8.194603346933112,1673
2022,Global annual mean,PUNJAB,9.308464769969381,8.194603346933112,11030
2022,Global annual mean,RAJASTHAN,9.50985219618154,8.194603346933112,13491
2022,Global annual mean,SIKKIM,5.579729825986222,8.194603346933112,264
2022,Global annual mean,TAMIL NADU,8.768885326134862,8.194603346933112,6430
2022,Global annual mean,TELANGANA,9.101975347298058,8.194603346933112,8972
2022,Global annual mean,TRIPURA,4.04305126783455,8.194603346933112,56
2022,Global annual mean,UTTAR PRADESH,9.894547710966654,8.194603346933112,19821
2022,Global annual mean,UTTARAKHAND,7.757051142032013,8.194603346933112,2337
2022,Negative-binomial GLM (history),ANDAMAN AND NICOBAR,6.922643891475888,4.115694025576107,1014
2022,Negative-binomial GLM (history),ANDHRA PRADESH,8.76280248744611,9.48172563239218,6391
2022,Negative-binomial GLM (history),ARUNACHAL PRADESH,4.74493212836325,4.694438276970772,114
2022,Negative-binomial GLM (history),ASSAM,7.510430556378006,8.33596237857891,1826
2022,Negative-binomial GLM (history),BIHAR,9.544882175080447,10.001634239865519,13972
2022,Negative-binomial GLM (history),CHANDIGARH,6.814542897259958,5.403840558460713,910
2022,Negative-binomial GLM (history),CHHATTISGARH,7.893572073504902,8.36958717486554,2679
2022,Negative-binomial GLM (history),DADRA AND NAGAR HAVELI,6.530877627725885,4.73480861119077,685
2022,Negative-binomial GLM (history),DAMAN AND DIU,5.43372200355424,8.085980320351041,228
2022,Negative-binomial GLM (history),DELHI,9.228573140237243,8.510372249398847,10183
2022,Negative-binomial GLM (history),GOA,6.095824562432225,5.705253547690067,443
2022,Negative-binomial GLM (history),GUJARAT,8.80732226751107,9.804610266313341,6682
2022,Negative-binomial GLM (history),HARYANA,9.104646467417119,8.925419566924447,8996
2022,Negative-binomial GLM (history),HIMACHAL PRADESH,8.109826276018477,6.855156863620193,3326
2022,Negative-binomial GLM (history),JAMMU AND KASHMIR,9.020389788017736,7.659763886166835,8269
2022,Negative-binomial GLM (history),JHARKHAND,5.673323267171493,8.55144993372169,290
2022,Negative-binomial GLM (history),KARNATAKA,9.199279424616758,9.898010998065361,9889
2022,Negative-binomial GLM (history),KERALA,8.396831834745054,9.253141764548657,4432
2022,Negative-binomial GLM (history),LAKSHADWEEP,4.219507705176107,1.647781328249892,67
2022,Negative-binomial GLM (history),MADHYA PRADESH,8.107418811719974,9.931112281121369,3318
2022,Negative-binomial GLM (history),MAHARASHTRA,9.057072635572965,10.529952860698785,8578
2022,Negative-binomial GLM (history),MANIPUR,6.222576268071369,5.903806682614797,503
2022,Negative-binomial GLM (history),MEGHALAYA,3.295836866004329,5.763835590209184,26
2022,Negative-binomial GLM (history),MIZORAM,7.533158807455563,5.064996810908954,1868
2022,Negative-binomial GLM (history),NAGALAND,5.043425116919247,5.130071793363589,154
2022,Negative-binomial GLM (history),ODISHA,8.862766742283796,9.270950747983349,7063
2022,Negative-binomial GLM (history),PUDUCHERRY,7.422971251049421,5.679355302990488,1673
2022,Negative-binomial GLM (history),PUNJAB,9.308464769969381,9.288996876578533,11030
2022,Negative-binomial GLM (history),RAJASTHAN,9.50985219618154,10.007812829953556,13491
2022,Negative-binomial GLM (history),SIKKIM,5.579729825986222,4.346443985550218,264
2022,Negative-binomial GLM (history),TAMIL NADU,8.768885326134862,9.992602564685264,6430
2022,Negative-binomial GLM (history),TELANGANA,9.101975347298058,9.268459781765491,8972
2022,Negative-binomial GLM (history),TRIPURA,4.04305126783455,6.24678431734266,56
2022,Negative-binomial GLM (history),UTTAR PRADESH,9.894547710966654,11.178732795306171,19821
2022,Negative-binomial GLM (history),UTTARAKHAND,7.757051142032013,7.448286377090226,2337
2022,Negative-binomial GLM (full),ANDAMAN AND NICOBAR,6.922643891475888,4.674617109470107,1014
2022,Negative-binomial GLM (full),ANDHRA PRADESH,8.76280248744611,7.990396709249335,6391
2022,Negative-binomial GLM (full),ARUNACHAL PRADESH,4.74493212836325,2.925061271763581,114
2022,Negative-binomial GLM (full),ASSAM,7.510430556378006,5.934559049570803,1826
2022,Negative-binomial GLM (full),BIHAR,9.544882175080447,7.559370991992458,13972
2022,Negative-binomial GLM (full),CHANDIGARH,6.814542897259958,6.50109509121048,910
2022,Negative-binomial GLM (full),CHHATTISGARH,7.893572073504902,6.077503535902532,2679
2022,Negative-binomial GLM (full),DADRA AND NAGAR HAVELI,6.530877627725885,5.9034636693212725,685
2022,Negative-binomial GLM (full),DAMAN AND DIU,5.43372200355424,6.264144971715194,228
2022,Negative-binomial GLM (full),DELHI,9.228573140237243,8.492134370912614,10183
2022,Negative-binomial GLM (full),GOA,6.095824562432225,6.813170083006811,443
2022,Negative-binomial GLM (full),GUJARAT,8.80732226751107,8.757030378603403,6682
2022,Negative-binomial GLM (full),HARYANA,9.104646467417119,8.480436472516233,8996
2022,Negative-binomial GLM (full),HIMACHAL PRADESH,8.109826276018477,5.8168078241442815,3326
2022,Negative-binomial GLM (full),JAMMU AND KASHMIR,9.020389788017736,5.67602333189332,8269
2022,Negative-binomial GLM (full),JHARKHAND,5.673323267171493,5.940911383761277,290
2022,Negative-binomial GLM (full),KARNATAKA,9.199279424616758,9.004276113920683,9889
2022,Negative-binomial GLM (full),KERALA,8.396831834745054,8.899623743075209,4432
2022,Negative-binomial GLM (full),LAKSHADWEEP,4.219507705176107,1.322652816083051,67
2022,Negative-binomial GLM (full),MADHYA PRADESH,8.107418811719974,7.861875863964607,3318
2022,Negative-binomial GLM (full),MAHARASHTRA,9.057072635572965,9.18057065116365,8578
2022,Negative-binomial GLM (full),MANIPUR,6.222576268071369,4.87965175312014,503
2022,Negative-binomial GLM (full),MEGHALAYA,3.295836866004329,3.8418665088906088,26
2022,Negative-binomial GLM (full),MIZORAM,7.533158807455563,4.841039431230708,1868
2022,Negative-binomial GLM (full),NAGALAND,5.043425116919247,3.174453690315598,154
2022,Negative-binomial GLM (full),ODISHA,8.862766742283796,7.674273458420945,7063
2022,Negative-binomial GLM (full),PUDUCHERRY,7.422971251049421,6.638132365235136,1673
2022,Negative-binomial GLM (full),PUNJAB,9.308464769969381,9.277315381834836,11030
2022,Negative-binomial GLM (full),RAJASTHAN,9.50985219618154,8.401075645613547,13491
2022,Negative-binomial GLM (full),SIKKIM,5.579729825986222,4.681256356100876,264
2022,Negative-binomial GLM (full),TAMIL NADU,8.768885326134862,8.7831242494571,6430
2022,Negative-binomial GLM (full),TELANGANA,9.101975347298058,8.523442422560302,8972
2022,Negative-binomial GLM (full),TRIPURA,4.04305126783455,5.184083190886178,56
2022,Negative-binomial GLM (full),UTTAR PRADESH,9.894547710966654,9.19909486948505,19821
2022,Negative-binomial GLM (full),UTTARAKHAND,7.757051142032013,6.294163721358934,2337
2022,Gradient boosting (history only),ANDAMAN AND NICOBAR,6.922643891475888,4.678571946518157,1014
2022,Gradient boosting (history only),ANDHRA PRADESH,8.76280248744611,8.251991598395218,6391
2022,Gradient boosting (history only),ARUNACHAL PRADESH,4.74493212836325,0.1356935768514485,114
2022,Gradient boosting (history only),ASSAM,7.510430556378006,4.033943427829606,1826
2022,Gradient boosting (history only),BIHAR,9.544882175080447,6.106999302357694,13972
2022,Gradient boosting (history only),CHANDIGARH,6.814542897259958,5.981056027426925,910
2022,Gradient boosting (history only),CHHATTISGARH,7.893572073504902,5.0537715489045825,2679
2022,Gradient boosting (history only),DADRA AND NAGAR HAVELI,6.530877627725885,6.288776751809748,685
2022,Gradient boosting (history only),DAMAN AND DIU,5.43372200355424,4.872887446249045,228
2022,Gradient boosting (history only),DELHI,9.228573140237243,8.153601479546047,10183
2022,Gradient boosting (history only),GOA,6.095824562432225,6.047193942344094,443
2022,Gradient boosting (history only),GUJARAT,8.80732226751107,8.303965635664255,6682
2022,Gradient boosting (history only),HARYANA,9.104646467417119,7.461249460742649,8996
2022,Gradient boosting (history only),HIMACHAL PRADESH,8.109826276018477,4.794097941462904,3326
2022,Gradient boosting (history only),JAMMU AND KASHMIR,9.020389788017736,5.163789811652479,8269
2022,Gradient boosting (history only),JHARKHAND,5.673323267171493,4.993035710905319,290
2022,Gradient boosting (history only),KARNATAKA,9.199279424616758,8.227117414112886,9889
2022,Gradient boosting (history only),KERALA,8.396831834745054,8.530914841007467,4432
2022,Gradient boosting (history only),LAKSHADWEEP,4.219507705176107,0.04236883310981468,67
2022,Gradient boosting (history only),MADHYA PRADESH,8.107418811719974,6.388817796592196,3318
2022,Gradient boosting (history only),MAHARASHTRA,9.057072635572965,7.9689256454143536,8578
2022,Gradient boosting (history only),MANIPUR,6.222576268071369,4.64289500483752,503
2022,Gradient boosting (history only),MEGHALAYA,3.295836866004329,2.741950372687145,26
2022,Gradient boosting (history only),MIZORAM,7.533158807455563,4.073723243927796,1868
2022,Gradient boosting (history only),NAGALAND,5.043425116919247,1.1180871232091953,154
2022,Gradient boosting (history only),ODISHA,8.862766742283796,5.605677649617767,7063
2022,Gradient boosting (history only),PUDUCHERRY,7.422971251049421,6.19264301705669,1673
2022,Gradient boosting (history only),PUNJAB,9.308464769969381,8.395157514751734,11030
2022,Gradient boosting (history only),RAJASTHAN,9.50985219618154,8.035868976439623,13491
2022,Gradient boosting (history only),SIKKIM,5.579729825986222,3.437445460206458,264
2022,Gradient boosting (history only),TAMIL NADU,8.768885326134862,8.346045019769837,6430
2022,Gradient boosting (history only),TELANGANA,9.101975347298058,8.214895314504107,8972
2022,Gradient boosting (history only),TRIPURA,4.04305126783455,5.402842379357421,56
2022,Gradient boosting (history only),UTTAR PRADESH,9.894547710966654,8.347189165432477,19821
2022,Gradient boosting (history only),UTTARAKHAND,7.757051142032013,5.07653764215067,2337
2022,Gradient boosting (multi-modal),ANDAMAN AND NICOBAR,6.922643891475888,4.189430378784117,1014
2022,Gradient boosting (multi-modal),ANDHRA PRADESH,8.76280248744611,8.462702519428845,6391
2022,Gradient boosting (multi-modal),ARUNACHAL PRADESH,4.74493212836325,0.9420234872716443,114
2022,Gradient boosting (multi-modal),ASSAM,7.510430556378006,4.211512608507974,1826
2022,Gradient boosting (multi-modal),BIHAR,9.544882175080447,6.783807205430608,13972
2022,Gradient boosting (multi-modal),CHANDIGARH,6.814542897259958,6.146519390069803,910
2022,Gradient boosting (multi-modal),CHHATTISGARH,7.893572073504902,5.214610267480618,2679
2022,Gradient boosting (multi-modal),DADRA AND NAGAR HAVELI,6.530877627725885,5.926001074353756,685
2022,Gradient boosting (multi-modal),DAMAN AND DIU,5.43372200355424,5.122960456670823,228
2022,Gradient boosting (multi-modal),DELHI,9.228573140237243,8.265894410965641,10183
2022,Gradient boosting (multi-modal),GOA,6.095824562432225,6.280189880021806,443
2022,Gradient boosting (multi-modal),GUJARAT,8.80732226751107,8.31548402993795,6682
2022,Gradient boosting (multi-modal),HARYANA,9.104646467417119,7.509973373605559,8996
2022,Gradient boosting (multi-modal),HIMACHAL PRADESH,8.109826276018477,5.500190343212733,3326
2022,Gradient boosting (multi-modal),JAMMU AND KASHMIR,9.020389788017736,5.221668475032297,8269
2022,Gradient boosting (multi-modal),JHARKHAND,5.673323267171493,4.855088797638957,290
2022,Gradient boosting (multi-modal),KARNATAKA,9.199279424616758,8.288722761212052,9889
2022,Gradient boosting (multi-modal),KERALA,8.396831834745054,8.518427000570274,4432
2022,Gradient boosting (multi-modal),LAKSHADWEEP,4.219507705176107,0.206872088016499,67
2022,Gradient boosting (multi-modal),MADHYA PRADESH,8.107418811719974,7.586156412156743,3318
2022,Gradient boosting (multi-modal),MAHARASHTRA,9.057072635572965,7.971038437421168,8578
2022,Gradient boosting (multi-modal),MANIPUR,6.222576268071369,4.537102444623261,503
2022,Gradient boosting (multi-modal),MEGHALAYA,3.295836866004329,3.1985520439855084,26
2022,Gradient boosting (multi-modal),MIZORAM,7.533158807455563,4.180131208553243,1868
2022,Gradient boosting (multi-modal),NAGALAND,5.043425116919247,2.389648718671237,154
2022,Gradient boosting (multi-modal),ODISHA,8.862766742283796,6.519960043013854,7063
2022,Gradient boosting (multi-modal),PUDUCHERRY,7.422971251049421,6.488317516390349,1673
2022,Gradient boosting (multi-modal),PUNJAB,9.308464769969381,8.734910542083373,11030
2022,Gradient boosting (multi-modal),RAJASTHAN,9.50985219618154,7.95942164296585,13491
2022,Gradient boosting (multi-modal),SIKKIM,5.579729825986222,3.9604886540003026,264
2022,Gradient boosting (multi-modal),TAMIL NADU,8.768885326134862,8.525680751361119,6430
2022,Gradient boosting (multi-modal),TELANGANA,9.101975347298058,8.418946241916881,8972
2022,Gradient boosting (multi-modal),TRIPURA,4.04305126783455,5.133588661607489,56
2022,Gradient boosting (multi-modal),UTTAR PRADESH,9.894547710966654,8.24147223763883,19821
2022,Gradient boosting (multi-modal),UTTARAKHAND,7.757051142032013,5.487253997668208,2337
2023,Persistence (previous year),ANDAMAN AND NICOBAR,6.741700694652055,6.922643891475888,846
2023,Persistence (previous year),ANDHRA PRADESH,8.772455372611907,8.76280248744611,6453
2023,Persistence (previous year),ARUNACHAL PRADESH,4.875197323201151,4.74493212836325,130
2023,Persistence (previous year),ASSAM,9.012986392348266,7.510430556378006,8208
2023,Persistence (previous year),BIHAR,9.914674741926692,9.544882175080447,20224
2023,Persistence (previous year),CHANDIGARH,6.12029741895095,6.814542897259958,454
2023,Persistence (previous year),CHHATTISGARH,7.7886260656250315,7.893572073504902,2412
2023,Persistence (previous year),DADRA AND NAGAR HAVELI,7.072421900537371,6.530877627725885,1178
2023,Persistence (previous year),DAMAN AND DIU,5.652489180268651,5.43372200355424,284
2023,Persistence (previous year),DELHI,9.733114329258015,9.228573140237243,16866
2023,Persistence (previous year),GOA,6.240275845170769,6.095824562432225,512
2023,Persistence (previous year),GUJARAT,8.885025658050846,8.80732226751107,7222
2023,Persistence (previous year),HARYANA,8.997394645638419,9.104646467417119,8081
2023,Persistence (previous year),HIMACHAL PRADESH,7.595889917718538,8.109826276018477,1989
2023,Persistence (previous year),JAMMU AND KASHMIR,8.764678074116606,9.020389788017736,6403
2023,Persistence (previous year),JHARKHAND,7.8551570058813445,5.673323267171493,2578
2023,Persistence (previous year),KARNATAKA,9.867912187022208,9.199279424616758,19300
2023,Persistence (previous year),KERALA,9.765776006660642,8.396831834745054,17426
2023,Persistence (previous year),LAKSHADWEEP,6.100318952020064,4.219507705176107,445
2023,Persistence (previous year),MADHYA PRADESH,8.850804195756417,8.107418811719974,6979
2023,Persistence (previous year),MAHARASHTRA,9.854034668816597,9.057072635572965,19034
2023,Persistence (previous year),MANIPUR,7.8434564043761155,6.222576268071369,2548
2023,Persistence (previous year),MEGHALAYA,4.74493212836325,3.295836866004329,114
2023,Persistence (previous year),MIZORAM,7.630946580890459,7.533158807455563,2060
2023,Persistence (previous year),NAGALAND,8.505929999137527,5.043425116919247,4943
2023,Persistence (previous year),ODISHA,9.460787757817737,8.862766742283796,12845
2023,Persistence (previous year),PUDUCHERRY,7.934155233536322,7.422971251049421,2790
2023,Persistence (previous year),PUNJAB,9.52427481557203,9.308464769969381,13687
2023,Persistence (previous year),RAJASTHAN,9.541441064795485,9.50985219618154,13924
2023,Persistence (previous year),SIKKIM,5.7430031878094825,5.579729825986222,311
2023,Persistence (previous year),TAMIL NADU,9.118444357271645,8.768885326134862,9121
2023,Persistence (previous year),TELANGANA,8.989319566042951,9.101975347298058,8016
2023,Persistence (previous year),TRIPURA,7.277938572945661,4.04305126783455,1447
2023,Persistence (previous year),UTTAR PRADESH,10.474551841293858,9.894547710966654,35402
2023,Persistence (previous year),UTTARAKHAND,8.371242135931933,7.757051142032013,4320
2023,State climatology (training mean),ANDAMAN AND NICOBAR,6.741700694652055,5.539955500498411,846
2023,State climatology (training mean),ANDHRA PRADESH,8.772455372611907,8.385716828627851,6453
2023,State climatology (training mean),ARUNACHAL PRADESH,4.875197323201151,3.8066624897703196,130
2023,State climatology (training mean),ASSAM,9.012986392348266,7.111240192633162,8208
2023,State climatology (training mean),BIHAR,9.914674741926692,8.366835309827675,20224
2023,State climatology (training mean),CHANDIGARH,6.12029741895095,6.617625769553877,454
2023,State climatology (training mean),CHHATTISGARH,7.7886260656250315,7.15305163493748,2412
2023,State climatology (training mean),DADRA AND NAGAR HAVELI,7.072421900537371,6.8269066911188165,1178
2023,State climatology (training mean),DAMAN AND DIU,5.652489180268651,5.474369310328396,284
2023,State climatology (training mean),DELHI,9.733114329258015,8.94531089230923,16866
2023,State climatology (training mean),GOA,6.240275845170769,6.226536669287466,512
2023,State climatology (training mean),GUJARAT,8.885025658050846,9.023729629763798,7222
2023,State climatology (training mean),HARYANA,8.997394645638419,8.512816963015258,8081
2023,State climatology (training mean),HIMACHAL PRADESH,7.595889917718538,7.331933096022455,1989
2023,State climatology (training mean),JAMMU AND KASHMIR,8.764678074116606,7.529943370601589,6403
2023,State climatology (training mean),JHARKHAND,7.8551570058813445,6.068811316310609,2578
2023,State climatology (training mean),KARNATAKA,9.867912187022208,9.216454972976036,19300
2023,State climatology (training mean),KERALA,9.765776006660642,8.825094471049415,17426
2023,State climatology (training mean),LAKSHADWEEP,6.100318952020064,2.512305623976115,445
2023,State climatology (training mean),MADHYA PRADESH,8.850804195756417,8.552656855691806,6979
2023,State climatology (training mean),MAHARASHTRA,9.854034668816597,9.183431555418965,19034
2023,State climatology (training mean),MANIPUR,7.8434564043761155,5.38983247538381,2548
2023,State climatology (training mean),MEGHALAYA,4.74493212836325,4.045970977937885,114
2023,State climatology (training mean),MIZORAM,7.630946580890459,5.935775641247393,2060
2023,State climatology (training mean),NAGALAND,8.505929999137527,5.031526653127632,4943
2023,State climatology (training mean),ODISHA,9.460787757817737,8.45627477644682,12845
2023,State climatology (training mean),PUDUCHERRY,7.934155233536322,7.525370396929645,2790
2023,State climatology (training mean),PUNJAB,9.52427481557203,9.541165742636895,13687
2023,State climatology (training mean),RAJASTHAN,9.541441064795485,9.335341737138986,13924
2023,State climatology (training mean),SIKKIM,5.7430031878094825,5.585999438999818,311
2023,State climatology (training mean),TAMIL NADU,9.118444357271645,9.05157907959124,9121
2023,State climatology (training mean),TELANGANA,8.989319566042951,8.843566990979005,8016
2023,State climatology (training mean),TRIPURA,7.277938572945661,4.862393050955164,1447
2023,State climatology (training mean),UTTAR PRADESH,10.474551841293858,9.375430991841775,35402
2023,State climatology (training mean),UTTARAKHAND,8.371242135931933,7.844959132436499,4320
2023,Global annual mean,ANDAMAN AND NICOBAR,6.741700694652055,8.244949427872664,846
2023,Global annual mean,ANDHRA PRADESH,8.772455372611907,8.244949427872664,6453
2023,Global annual mean,ARUNACHAL PRADESH,4.875197323201151,8.244949427872664,130
2023,Global annual mean,ASSAM,9.012986392348266,8.244949427872664,8208
2023,Global annual mean,BIHAR,9.914674741926692,8.244949427872664,20224
2023,Global annual mean,CHANDIGARH,6.12029741895095,8.244949427872664,454
2023,Global annual mean,CHHATTISGARH,7.7886260656250315,8.244949427872664,2412
2023,Global annual mean,DADRA AND NAGAR HAVELI,7.072421900537371,8.244949427872664,1178
2023,Global annual mean,DAMAN AND DIU,5.652489180268651,8.244949427872664,284
2023,Global annual mean,DELHI,9.733114329258015,8.244949427872664,16866
2023,Global annual mean,GOA,6.240275845170769,8.244949427872664,512
2023,Global annual mean,GUJARAT,8.885025658050846,8.244949427872664,7222
2023,Global annual mean,HARYANA,8.997394645638419,8.244949427872664,8081
2023,Global annual mean,HIMACHAL PRADESH,7.595889917718538,8.244949427872664,1989
2023,Global annual mean,JAMMU AND KASHMIR,8.764678074116606,8.244949427872664,6403
2023,Global annual mean,JHARKHAND,7.8551570058813445,8.244949427872664,2578
2023,Global annual mean,KARNATAKA,9.867912187022208,8.244949427872664,19300
2023,Global annual mean,KERALA,9.765776006660642,8.244949427872664,17426
2023,Global annual mean,LAKSHADWEEP,6.100318952020064,8.244949427872664,445
2023,Global annual mean,MADHYA PRADESH,8.850804195756417,8.244949427872664,6979
2023,Global annual mean,MAHARASHTRA,9.854034668816597,8.244949427872664,19034
2023,Global annual mean,MANIPUR,7.8434564043761155,8.244949427872664,2548
2023,Global annual mean,MEGHALAYA,4.74493212836325,8.244949427872664,114
2023,Global annual mean,MIZORAM,7.630946580890459,8.244949427872664,2060
2023,Global annual mean,NAGALAND,8.505929999137527,8.244949427872664,4943
2023,Global annual mean,ODISHA,9.460787757817737,8.244949427872664,12845
2023,Global annual mean,PUDUCHERRY,7.934155233536322,8.244949427872664,2790
2023,Global annual mean,PUNJAB,9.52427481557203,8.244949427872664,13687
2023,Global annual mean,RAJASTHAN,9.541441064795485,8.244949427872664,13924
2023,Global annual mean,SIKKIM,5.7430031878094825,8.244949427872664,311
2023,Global annual mean,TAMIL NADU,9.118444357271645,8.244949427872664,9121
2023,Global annual mean,TELANGANA,8.989319566042951,8.244949427872664,8016
2023,Global annual mean,TRIPURA,7.277938572945661,8.244949427872664,1447
2023,Global annual mean,UTTAR PRADESH,10.474551841293858,8.244949427872664,35402
2023,Global annual mean,UTTARAKHAND,8.371242135931933,8.244949427872664,4320
2023,Negative-binomial GLM (history),ANDAMAN AND NICOBAR,6.741700694652055,4.645237480391981,846
2023,Negative-binomial GLM (history),ANDHRA PRADESH,8.772455372611907,9.602751061635939,6453
2023,Negative-binomial GLM (history),ARUNACHAL PRADESH,4.875197323201151,5.812084355715639,130
2023,Negative-binomial GLM (history),ASSAM,9.012986392348266,9.077254811824085,8208
2023,Negative-binomial GLM (history),BIHAR,9.914674741926692,10.39410242566018,20224
2023,Negative-binomial GLM (history),CHANDIGARH,6.12029741895095,5.647706076262363,454
2023,Negative-binomial GLM (history),CHHATTISGARH,7.7886260656250315,8.893486585226524,2412
2023,Negative-binomial GLM (history),DADRA AND NAGAR HAVELI,7.072421900537371,5.048113287073003,1178
2023,Negative-binomial GLM (history),DAMAN AND DIU,5.652489180268651,8.542233759886914,284
2023,Negative-binomial GLM (history),DELHI,9.733114329258015,8.544272110414292,16866
